Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
D1,2019-03-29,Hoffenheim,Leverkusen,1733.0,1751.1,4.0,8.0,6.0,9.0,4.0,1.0,H,1.0,1.0,D,13.0,18.0,5.0,6.0,8.0,6.0,4.0,7.0,2.0,2.0,0.0,0.0,2.37,3.8,2.7
D1,2019-03-30,Dortmund,Wolfsburg,1819.63,1684.38,6.0,10.0,4.0,10.0,2.0,0.0,H,0.0,0.0,D,11.0,7.0,5.0,3.0,11.0,13.0,5.0,4.0,0.0,3.0,0.0,0.0,1.5,4.33,6.5
D1,2019-03-30,Fortuna Dusseldorf,MGladbach,1574.38,1725.67,3.0,6.0,4.0,5.0,3.0,1.0,H,3.0,0.0,H,8.0,13.0,4.0,6.0,14.0,13.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.5,2.3
D1,2019-03-30,Freiburg,Bayern Munich,1624.18,1935.49,4.0,8.0,9.0,15.0,1.0,1.0,D,1.0,1.0,D,12.0,26.0,5.0,8.0,8.0,9.0,1.0,7.0,3.0,1.0,0.0,0.0,12.0,6.5,1.22
D1,2019-03-30,Nurnberg,Augsburg,1487.79,1607.1,0.0,1.0,7.0,7.0,3.0,0.0,H,0.0,0.0,D,12.0,14.0,4.0,3.0,8.0,12.0,4.0,4.0,1.0,3.0,0.0,0.0,2.87,3.3,2.5
D1,2019-03-30,RB Leipzig,Hertha,1743.34,1665.57,7.0,11.0,3.0,4.0,5.0,0.0,H,2.0,0.0,H,21.0,6.0,9.0,0.0,7.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,1.5,4.33,6.5
D1,2019-03-30,Werder Bremen,Mainz,1687.2,1611.09,7.0,9.0,0.0,3.0,3.0,1.0,H,2.0,0.0,H,8.0,12.0,4.0,5.0,11.0,9.0,7.0,8.0,0.0,1.0,0.0,0.0,1.61,4.33,5.0
D1,2019-03-31,Ein Frankfurt,Stuttgart,1788.05,1588.88,9.0,13.0,4.0,5.0,3.0,0.0,H,1.0,0.0,H,11.0,10.0,5.0,3.0,13.0,10.0,5.0,5.0,2.0,1.0,0.0,0.0,1.44,5.0,6.5
D1,2019-03-31,Hannover,Schalke 04,1524.39,1646.45,0.0,0.0,0.0,1.0,0.0,1.0,A,0.0,1.0,A,15.0,6.0,3.0,3.0,16.0,17.0,8.0,2.0,1.0,1.0,0.0,0.0,4.5,3.6,1.8
D1,2019-04-05,Mainz,Freiburg,1601.47,1634.61,0.0,3.0,5.0,8.0,5.0,0.0,H,3.0,0.0,H,9.0,17.0,5.0,5.0,17.0,7.0,2.0,7.0,3.0,1.0,0.0,0.0,2.2,3.3,3.4
D1,2019-04-06,Bayern Munich,Dortmund,1932.45,1830.22,7.0,13.0,9.0,12.0,5.0,0.0,H,4.0,0.0,H,22.0,5.0,10.0,1.0,9.0,12.0,11.0,1.0,1.0,2.0,0.0,0.0,1.53,4.75,5.25
D1,2019-04-06,Hertha,Fortuna Dusseldorf,1649.78,1581.94,0.0,3.0,3.0,9.0,1.0,2.0,A,1.0,1.0,D,13.0,13.0,3.0,7.0,18.0,11.0,2.0,6.0,2.0,1.0,0.0,0.0,1.9,3.6,4.0
D1,2019-04-06,Leverkusen,RB Leipzig,1724.41,1760.63,3.0,6.0,7.0,11.0,2.0,4.0,A,2.0,1.0,H,11.0,8.0,4.0,4.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,0.0,2.3,3.75,2.9
D1,2019-04-06,Schalke 04,Ein Frankfurt,1645.89,1794.1,3.0,3.0,9.0,15.0,1.0,2.0,A,1.0,1.0,D,6.0,16.0,4.0,5.0,16.0,8.0,3.0,6.0,5.0,1.0,1.0,0.0,3.3,3.5,2.15
D1,2019-04-06,Stuttgart,Nurnberg,1586.95,1503.65,1.0,5.0,3.0,3.0,1.0,1.0,D,0.0,1.0,A,14.0,19.0,4.0,6.0,8.0,11.0,12.0,5.0,1.0,3.0,0.0,0.0,1.8,3.75,4.5
D1,2019-04-06,Wolfsburg,Hannover,1686.47,1511.27,3.0,7.0,0.0,0.0,3.0,1.0,H,1.0,1.0,D,13.0,11.0,5.0,4.0,9.0,11.0,9.0,2.0,1.0,2.0,0.0,0.0,1.33,5.5,8.5
D1,2019-04-07,Augsburg,Hoffenheim,1596.51,1741.78,4.0,7.0,7.0,8.0,0.0,4.0,A,0.0,1.0,A,8.0,18.0,0.0,9.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,3.6,4.33,1.83
D1,2019-04-07,MGladbach,Werder Bremen,1706.69,1708.9,4.0,4.0,9.0,11.0,1.0,1.0,D,0.0,0.0,D,15.0,12.0,3.0,6.0,7.0,6.0,7.0,1.0,2.0,2.0,0.0,0.0,2.05,3.6,3.4
D1,2019-04-12,Nurnberg,Schalke 04,1503.65,1645.89,4.0,4.0,3.0,3.0,1.0,1.0,D,0.0,0.0,D,17.0,16.0,6.0,2.0,12.0,13.0,11.0,9.0,1.0,2.0,0.0,0.0,3.4,3.25,2.25
D1,2019-04-13,Dortmund,Mainz,1830.22,1601.47,6.0,9.0,3.0,3.0,2.0,1.0,H,2.0,0.0,H,11.0,17.0,7.0,9.0,10.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,1.3,5.75,9.5
D1,2019-04-13,Hannover,MGladbach,1511.27,1706.69,0.0,0.0,2.0,5.0,0.0,1.0,A,0.0,0.0,D,12.0,18.0,5.0,9.0,10.0,8.0,3.0,12.0,0.0,0.0,0.0,0.0,5.25,4.33,1.6
D1,2019-04-13,RB Leipzig,Wolfsburg,1760.63,1686.47,9.0,13.0,6.0,7.0,2.0,0.0,H,2.0,0.0,H,21.0,6.0,10.0,2.0,19.0,12.0,9.0,3.0,1.0,1.0,0.0,0.0,1.57,4.2,5.75
D1,2019-04-13,Stuttgart,Leverkusen,1586.95,1724.41,2.0,5.0,0.0,6.0,0.0,1.0,A,0.0,0.0,D,13.0,18.0,5.0,5.0,13.0,11.0,7.0,6.0,1.0,0.0,1.0,0.0,4.2,4.2,1.75
D1,2019-04-13,Werder Bremen,Freiburg,1708.9,1634.61,7.0,11.0,2.0,5.0,2.0,1.0,H,0.0,0.0,D,17.0,9.0,7.0,5.0,18.0,7.0,7.0,3.0,1.0,3.0,0.0,0.0,1.6,4.0,5.75
D1,2019-04-14,Ein Frankfurt,Augsburg,1794.1,1596.51,9.0,15.0,3.0,7.0,1.0,3.0,A,1.0,2.0,A,17.0,18.0,4.0,6.0,17.0,9.0,8.0,2.0,3.0,1.0,1.0,0.0,1.45,4.5,6.5
D1,2019-04-14,Fortuna Dusseldorf,Bayern Munich,1581.94,1932.45,6.0,9.0,7.0,13.0,1.0,4.0,A,0.0,2.0,A,7.0,21.0,2.0,10.0,11.0,8.0,2.0,6.0,1.0,0.0,0.0,0.0,12.0,7.5,1.18
D1,2019-04-14,Hoffenheim,Hertha,1741.78,1649.78,7.0,10.0,0.0,3.0,2.0,0.0,H,1.0,0.0,H,30.0,5.0,7.0,2.0,8.0,16.0,9.0,3.0,1.0,0.0,0.0,0.0,1.4,5.0,6.5
D1,2019-04-20,Augsburg,Stuttgart,1602.31,1574.26,3.0,7.0,1.0,2.0,6.0,0.0,H,3.0,0.0,H,24.0,14.0,13.0,4.0,13.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,2.05,3.5,3.6
D1,2019-04-20,Bayern Munich,Werder Bremen,1942.26,1711.92,7.0,13.0,7.0,13.0,1.0,0.0,H,0.0,0.0,D,28.0,3.0,7.0,0.0,10.0,12.0,14.0,3.0,0.0,2.0,0.0,1.0,1.14,8.0,19.0
D1,2019-04-20,Leverkusen,Nurnberg,1715.4,1506.72,3.0,6.0,5.0,5.0,2.0,0.0,H,0.0,0.0,D,20.0,5.0,9.0,1.0,11.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.3,5.75,9.5
D1,2019-04-20,Mainz,Fortuna Dusseldorf,1612.53,1586.62,3.0,3.0,6.0,6.0,3.0,1.0,H,1.0,1.0,D,21.0,17.0,5.0,7.0,10.0,14.0,3.0,7.0,0.0,3.0,0.0,0.0,2.1,3.6,3.4
D1,2019-04-20,MGladbach,RB Leipzig,1706.62,1776.28,4.0,8.0,9.0,13.0,1.0,2.0,A,0.0,1.0,A,14.0,14.0,4.0,4.0,13.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,3.75,2.25
D1,2019-04-20,Schalke 04,Hoffenheim,1634.98,1755.43,4.0,4.0,9.0,13.0,2.0,5.0,A,0.0,2.0,A,15.0,11.0,5.0,6.0,13.0,15.0,6.0,1.0,2.0,3.0,0.0,0.0,3.6,4.0,1.9
D1,2019-04-21,Freiburg,Dortmund,1610.47,1820.43,1.0,5.0,6.0,12.0,0.0,4.0,A,0.0,1.0,A,9.0,10.0,2.0,6.0,10.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,6.0,4.33,1.53
D1,2019-04-21,Hertha,Hannover,1630.02,1499.67,0.0,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,D,16.0,13.0,3.0,5.0,13.0,9.0,5.0,8.0,4.0,1.0,0.0,0.0,1.53,4.33,6.0
D1,2019-04-22,Wolfsburg,Ein Frankfurt,1680.85,1767.99,3.0,6.0,6.0,12.0,1.0,1.0,D,0.0,0.0,D,21.0,12.0,8.0,3.0,10.0,8.0,13.0,6.0,2.0,3.0,0.0,0.0,2.55,3.6,2.55
D1,2019-04-26,Augsburg,Leverkusen,1602.31,1715.4,6.0,9.0,6.0,6.0,1.0,4.0,A,1.0,1.0,D,8.0,13.0,2.0,7.0,11.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,4.5,4.33,1.66
D1,2019-04-27,Dortmund,Schalke 04,1820.43,1634.98,6.0,12.0,1.0,4.0,2.0,4.0,A,1.0,2.0,A,8.0,8.0,2.0,4.0,9.0,18.0,2.0,4.0,0.0,6.0,2.0,0.0,1.3,5.5,9.0
D1,2019-04-27,Ein Frankfurt,Hertha,1767.99,1630.02,4.0,10.0,1.0,1.0,0.0,0.0,D,0.0,0.0,D,10.0,10.0,4.0,3.0,13.0,15.0,2.0,4.0,0.0,5.0,0.0,1.0,1.4,4.75,7.0
D1,2019-04-27,Fortuna Dusseldorf,Werder Bremen,1586.62,1711.92,3.0,6.0,4.0,10.0,4.0,1.0,H,2.0,1.0,H,13.0,18.0,6.0,9.0,10.0,13.0,4.0,9.0,1.0,3.0,0.0,0.0,3.2,3.4,2.2
D1,2019-04-27,Hannover,Mainz,1499.67,1612.53,1.0,1.0,6.0,6.0,1.0,0.0,H,0.0,0.0,D,7.0,23.0,3.0,4.0,10.0,14.0,4.0,7.0,2.0,1.0,0.0,0.0,3.0,3.4,2.3
D1,2019-04-27,RB Leipzig,Freiburg,1776.28,1610.47,9.0,15.0,0.0,2.0,2.0,1.0,H,1.0,0.0,H,15.0,14.0,4.0,8.0,15.0,15.0,5.0,4.0,3.0,5.0,0.0,0.0,1.25,5.5,12.0
D1,2019-04-27,Stuttgart,MGladbach,1574.26,1706.62,1.0,2.0,4.0,5.0,1.0,0.0,H,0.0,0.0,D,13.0,17.0,6.0,4.0,18.0,8.0,2.0,7.0,2.0,1.0,0.0,0.0,3.5,3.5,2.05
D1,2019-04-28,Hoffenheim,Wolfsburg,1755.43,1680.85,9.0,13.0,4.0,7.0,1.0,4.0,A,1.0,1.0,D,19.0,22.0,7.0,10.0,13.0,9.0,9.0,3.0,2.0,2.0,0.0,0.0,1.45,4.75,6.0
D1,2019-04-28,Nurnberg,Bayern Munich,1506.72,1942.26,2.0,5.0,9.0,13.0,1.0,1.0,D,0.0,0.0,D,9.0,18.0,4.0,6.0,11.0,8.0,5.0,5.0,1.0,2.0,0.0,0.0,15.0,8.0,1.14
D1,2019-05-03,Mainz,RB Leipzig,1617.02,1792.38,3.0,6.0,9.0,15.0,3.0,3.0,D,1.0,2.0,A,14.0,15.0,6.0,5.0,14.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,4.5,4.2,1.7
D1,2019-05-04,Bayern Munich,Hannover,1942.12,1519.94,7.0,11.0,4.0,4.0,3.0,1.0,H,2.0,0.0,H,27.0,2.0,14.0,1.0,9.0,5.0,11.0,0.0,0.0,3.0,0.0,1.0,1.03,21.0,34.0
D1,2019-05-04,Hertha,Stuttgart,1636.33,1575.69,2.0,2.0,3.0,4.0,3.0,1.0,H,2.0,0.0,H,11.0,14.0,6.0,1.0,13.0,17.0,2.0,5.0,1.0,1.0,0.0,0.0,2.2,3.6,3.1
D1,2019-05-04,MGladbach,Hoffenheim,1694.59,1752.23,3.0,4.0,6.0,12.0,2.0,2.0,D,0.0,1.0,A,10.0,26.0,5.0,9.0,10.0,18.0,2.0,7.0,2.0,4.0,0.0,0.0,2.7,4.0,2.3
D1,2019-05-04,Werder Bremen,Dortmund,1698.04,1814.68,3.0,7.0,6.0,9.0,2.0,2.0,D,0.0,2.0,A,14.0,21.0,4.0,8.0,17.0,7.0,4.0,8.0,2.0,1.0,0.0,0.0,3.25,3.75,2.05
D1,2019-05-04,Wolfsburg,Nurnberg,1707.68,1517.0,4.0,7.0,2.0,6.0,2.0,0.0,H,1.0,0.0,H,10.0,12.0,4.0,3.0,8.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,1.57,4.33,5.5
D1,2019-05-05,Freiburg,Fortuna Dusseldorf,1605.08,1601.32,0.0,1.0,3.0,9.0,1.0,1.0,D,1.0,1.0,D,9.0,16.0,3.0,3.0,12.0,11.0,5.0,4.0,2.0,3.0,1.0,0.0,2.1,3.75,3.2
D1,2019-05-05,Leverkusen,Ein Frankfurt,1736.19,1783.92,9.0,9.0,2.0,8.0,6.0,1.0,H,6.0,1.0,H,17.0,4.0,11.0,2.0,3.0,11.0,1.0,4.0,0.0,3.0,0.0,0.0,1.61,4.5,5.0
D1,2019-05-05,Schalke 04,Augsburg,1649.71,1611.09,4.0,7.0,6.0,6.0,0.0,0.0,D,0.0,0.0,D,14.0,7.0,3.0,3.0,4.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,1.8,3.8,4.33
D1,2019-05-11,Augsburg,Hertha,1611.09,1636.33,4.0,7.0,5.0,5.0,3.0,4.0,A,1.0,0.0,H,5.0,24.0,3.0,8.0,11.0,4.0,1.0,9.0,0.0,1.0,0.0,0.0,2.4,3.6,2.8
D1,2019-05-11,Dortmund,Fortuna Dusseldorf,1814.68,1601.32,4.0,7.0,4.0,7.0,3.0,2.0,H,1.0,0.0,H,15.0,8.0,5.0,3.0,11.0,12.0,2.0,4.0,1.0,0.0,0.0,1.0,1.3,6.0,8.5
D1,2019-05-11,Hannover,Freiburg,1519.94,1605.08,4.0,4.0,1.0,1.0,3.0,0.0,H,1.0,0.0,H,18.0,5.0,6.0,1.0,15.0,12.0,5.0,3.0,0.0,2.0,0.0,0.0,2.62,3.75,2.5
D1,2019-05-11,Hoffenheim,Werder Bremen,1752.23,1698.04,4.0,10.0,1.0,5.0,0.0,1.0,A,0.0,1.0,A,19.0,11.0,3.0,6.0,16.0,10.0,1.0,4.0,3.0,4.0,0.0,0.0,1.44,5.25,6.0
D1,2019-05-11,Leverkusen,Schalke 04,1736.19,1649.71,9.0,12.0,4.0,5.0,1.0,1.0,D,1.0,0.0,H,18.0,8.0,5.0,3.0,10.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,1.33,5.75,8.0
D1,2019-05-11,Nurnberg,MGladbach,1517.0,1694.59,1.0,3.0,1.0,5.0,0.0,4.0,A,0.0,0.0,D,12.0,16.0,2.0,5.0,4.0,14.0,1.0,5.0,0.0,2.0,0.0,0.0,3.8,4.0,1.85
D1,2019-05-11,RB Leipzig,Bayern Munich,1792.38,1942.12,7.0,13.0,7.0,13.0,0.0,0.0,D,0.0,0.0,D,10.0,11.0,3.0,5.0,11.0,9.0,1.0,6.0,0.0,2.0,0.0,0.0,5.0,4.0,1.66
D1,2019-05-11,Stuttgart,Wolfsburg,1575.69,1707.68,3.0,4.0,7.0,10.0,3.0,0.0,H,1.0,0.0,H,11.0,8.0,4.0,2.0,14.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,3.2,3.5,2.2
D1,2019-05-12,Ein Frankfurt,Mainz,1783.92,1617.02,2.0,5.0,4.0,7.0,0.0,2.0,A,0.0,0.0,D,13.0,15.0,4.0,4.0,10.0,20.0,9.0,6.0,1.0,1.0,0.0,0.0,1.6,4.2,5.25
D1,2019-05-18,Bayern Munich,Ein Frankfurt,1941.83,1754.33,5.0,11.0,1.0,2.0,5.0,1.0,H,1.0,0.0,H,23.0,6.0,14.0,2.0,7.0,13.0,5.0,3.0,2.0,2.0,0.0,0.0,1.25,6.5,10.0
D1,2019-05-18,Fortuna Dusseldorf,Hannover,1602.11,1535.63,4.0,4.0,6.0,7.0,2.0,1.0,H,0.0,0.0,D,15.0,14.0,7.0,3.0,13.0,9.0,2.0,7.0,2.0,1.0,0.0,0.0,1.55,4.2,6.0
D1,2019-05-18,Freiburg,Nurnberg,1589.61,1504.86,1.0,1.0,1.0,2.0,5.0,1.0,H,2.0,0.0,H,18.0,14.0,8.0,5.0,15.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,1.75,4.0,4.33
D1,2019-05-18,Hertha,Leverkusen,1653.75,1750.41,7.0,8.0,7.0,13.0,1.0,5.0,A,1.0,2.0,A,9.0,13.0,4.0,8.0,10.0,14.0,4.0,3.0,1.0,1.0,0.0,0.0,7.0,4.5,1.44
D1,2019-05-18,Mainz,Hoffenheim,1640.17,1743.08,4.0,7.0,1.0,7.0,4.0,2.0,H,0.0,2.0,A,22.0,19.0,12.0,7.0,17.0,9.0,8.0,5.0,2.0,4.0,0.0,1.0,4.2,4.75,1.65
D1,2019-05-18,MGladbach,Dortmund,1705.84,1816.87,4.0,7.0,4.0,10.0,0.0,2.0,A,0.0,1.0,A,7.0,12.0,0.0,3.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.9,4.0,2.2
D1,2019-05-18,Schalke 04,Stuttgart,1652.85,1587.65,5.0,6.0,6.0,6.0,0.0,0.0,D,0.0,0.0,D,12.0,16.0,3.0,8.0,10.0,8.0,7.0,5.0,0.0,1.0,0.0,0.0,1.61,4.2,5.25
D1,2019-05-18,Werder Bremen,RB Leipzig,1711.82,1793.32,4.0,7.0,5.0,11.0,2.0,1.0,H,1.0,0.0,H,6.0,10.0,3.0,3.0,16.0,12.0,3.0,9.0,2.0,2.0,0.0,0.0,2.5,4.0,2.5
D1,2019-05-18,Wolfsburg,Augsburg,1695.18,1606.63,6.0,7.0,1.0,7.0,8.0,1.0,H,3.0,0.0,H,18.0,12.0,10.0,4.0,5.0,11.0,6.0,5.0,0.0,2.0,0.0,0.0,1.4,4.75,8.0
D1,2019-08-16,Bayern Munich,Hertha,1947.87,1640.55,7.0,11.0,6.0,8.0,2.0,2.0,D,1.0,2.0,A,17.0,6.0,7.0,3.0,6.0,17.0,12.0,0.0,3.0,3.0,0.0,0.0,1.18,7.55,15.04
D1,2019-08-17,Dortmund,Augsburg,1826.48,1594.92,7.0,10.0,1.0,4.0,5.0,1.0,H,1.0,1.0,D,23.0,5.0,10.0,1.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.22,6.62,13.38
D1,2019-08-17,Freiburg,Mainz,1599.53,1653.58,4.0,4.0,7.0,10.0,3.0,0.0,H,0.0,0.0,D,19.0,19.0,8.0,5.0,6.0,15.0,5.0,5.0,1.0,3.0,0.0,0.0,2.2,3.37,3.36
D1,2019-08-17,Leverkusen,Paderborn,1764.54,1502.54,7.0,13.0,3.0,9.0,3.0,2.0,H,2.0,2.0,D,13.0,11.0,4.0,6.0,8.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,1.28,5.97,10.27
D1,2019-08-17,Werder Bremen,Fortuna Dusseldorf,1720.96,1607.65,7.0,7.0,4.0,7.0,1.0,3.0,A,0.0,1.0,A,23.0,12.0,10.0,7.0,8.0,13.0,14.0,5.0,0.0,2.0,0.0,0.0,1.74,3.93,4.57
D1,2019-08-17,Wolfsburg,FC Koln,1707.82,1571.9,6.0,10.0,4.0,4.0,2.0,1.0,H,1.0,0.0,H,14.0,11.0,5.0,2.0,14.0,18.0,2.0,6.0,1.0,3.0,0.0,0.0,1.91,3.74,3.91
D1,2019-08-17,MGladbach,Schalke 04,1697.17,1650.02,4.0,4.0,3.0,6.0,0.0,0.0,D,0.0,0.0,D,16.0,8.0,4.0,1.0,8.0,10.0,8.0,3.0,3.0,2.0,0.0,0.0,2.06,3.49,3.6
D1,2019-08-18,Ein Frankfurt,Hoffenheim,1750.56,1730.6,0.0,2.0,1.0,4.0,1.0,0.0,H,1.0,0.0,H,17.0,10.0,8.0,1.0,16.0,9.0,10.0,5.0,3.0,1.0,0.0,0.0,2.32,3.65,2.92
D1,2019-08-18,Union Berlin,RB Leipzig,1541.01,1785.12,4.0,8.0,2.0,8.0,0.0,4.0,A,0.0,3.0,A,13.0,14.0,2.0,8.0,14.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,4.63,4.02,1.72
D1,2019-08-23,FC Koln,Dortmund,1571.9,1826.48,1.0,4.0,9.0,10.0,1.0,3.0,A,1.0,0.0,H,13.0,14.0,1.0,6.0,11.0,10.0,7.0,8.0,2.0,1.0,0.0,0.0,6.18,4.74,1.48
D1,2019-08-24,Augsburg,Union Berlin,1594.92,1541.01,0.0,1.0,4.0,7.0,1.0,1.0,D,0.0,0.0,D,12.0,13.0,4.0,1.0,16.0,19.0,3.0,4.0,3.0,1.0,0.0,1.0,2.24,3.32,3.31
D1,2019-08-24,Fortuna Dusseldorf,Leverkusen,1607.65,1764.54,6.0,10.0,7.0,13.0,1.0,3.0,A,0.0,3.0,A,11.0,11.0,6.0,7.0,14.0,10.0,1.0,5.0,3.0,2.0,0.0,0.0,4.36,4.2,1.72
D1,2019-08-24,Hoffenheim,Werder Bremen,1730.6,1720.96,0.0,1.0,6.0,7.0,3.0,2.0,H,0.0,1.0,A,10.0,18.0,3.0,6.0,13.0,15.0,3.0,6.0,2.0,5.0,0.0,1.0,1.88,3.92,3.83
D1,2019-08-24,Mainz,MGladbach,1653.58,1697.17,6.0,7.0,4.0,5.0,1.0,3.0,A,1.0,1.0,D,21.0,15.0,4.0,6.0,12.0,14.0,3.0,5.0,2.0,2.0,0.0,0.0,2.86,3.42,2.46
D1,2019-08-24,Paderborn,Freiburg,1502.54,1599.53,3.0,6.0,6.0,7.0,1.0,3.0,A,1.0,2.0,A,15.0,9.0,2.0,4.0,20.0,6.0,9.0,5.0,3.0,1.0,0.0,0.0,2.38,3.6,2.84
D1,2019-08-24,Schalke 04,Bayern Munich,1650.02,1947.87,3.0,7.0,5.0,9.0,0.0,3.0,A,0.0,1.0,A,9.0,10.0,2.0,6.0,11.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,8.12,4.93,1.38
D1,2019-08-25,RB Leipzig,Ein Frankfurt,1785.12,1750.56,4.0,8.0,3.0,4.0,2.0,1.0,H,1.0,0.0,H,13.0,11.0,5.0,5.0,10.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,1.49,4.63,6.06
D1,2019-08-25,Hertha,Wolfsburg,1640.55,1707.82,4.0,8.0,6.0,12.0,0.0,3.0,A,0.0,1.0,A,8.0,9.0,2.0,4.0,15.0,11.0,2.0,5.0,1.0,0.0,0.0,0.0,2.42,3.46,2.87
D1,2019-08-30,MGladbach,RB Leipzig,1697.17,1785.12,4.0,8.0,6.0,8.0,1.0,3.0,A,0.0,1.0,A,11.0,14.0,3.0,6.0,17.0,19.0,9.0,5.0,3.0,2.0,0.0,0.0,3.28,3.76,2.11
D1,2019-08-31,Bayern Munich,Mainz,1947.87,1653.58,7.0,11.0,3.0,7.0,6.0,1.0,H,2.0,1.0,H,19.0,7.0,10.0,4.0,16.0,12.0,10.0,1.0,3.0,3.0,0.0,0.0,1.09,11.05,28.84
D1,2019-08-31,Freiburg,FC Koln,1599.53,1571.9,9.0,10.0,1.0,4.0,1.0,2.0,A,1.0,0.0,H,14.0,9.0,1.0,3.0,6.0,15.0,5.0,6.0,0.0,2.0,0.0,0.0,2.45,3.45,2.87
D1,2019-08-31,Leverkusen,Hoffenheim,1764.54,1730.6,9.0,13.0,3.0,4.0,0.0,0.0,D,0.0,0.0,D,20.0,6.0,2.0,1.0,7.0,11.0,19.0,0.0,2.0,2.0,0.0,0.0,1.55,4.88,5.08
D1,2019-08-31,Schalke 04,Hertha,1650.02,1640.55,2.0,4.0,1.0,7.0,3.0,0.0,H,1.0,0.0,H,9.0,9.0,2.0,3.0,13.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,2.12,3.45,3.51
D1,2019-08-31,Wolfsburg,Paderborn,1707.82,1502.54,9.0,12.0,0.0,3.0,1.0,1.0,D,0.0,1.0,A,15.0,7.0,5.0,3.0,8.0,12.0,8.0,3.0,0.0,3.0,0.0,0.0,1.46,4.85,6.46
D1,2019-08-31,Union Berlin,Dortmund,1541.01,1826.48,2.0,5.0,9.0,13.0,3.0,1.0,H,1.0,1.0,D,15.0,13.0,7.0,2.0,13.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,8.99,5.56,1.32
D1,2019-09-01,Werder Bremen,Augsburg,1699.92,1589.33,3.0,7.0,1.0,2.0,3.0,2.0,H,2.0,1.0,H,15.0,12.0,5.0,6.0,9.0,11.0,4.0,2.0,1.0,4.0,0.0,1.0,1.7,4.03,4.77
D1,2019-09-01,Ein Frankfurt,Fortuna Dusseldorf,1758.02,1618.63,3.0,3.0,6.0,7.0,2.0,1.0,H,0.0,1.0,A,15.0,14.0,8.0,4.0,13.0,15.0,4.0,1.0,2.0,4.0,0.0,0.0,1.69,4.08,4.77
D1,2019-09-13,Fortuna Dusseldorf,Wolfsburg,1618.63,1719.71,3.0,6.0,7.0,10.0,1.0,1.0,D,1.0,1.0,D,12.0,15.0,3.0,6.0,7.0,14.0,3.0,8.0,0.0,2.0,0.0,0.0,3.03,3.62,2.28
D1,2019-09-14,Augsburg,Ein Frankfurt,1589.33,1758.02,1.0,1.0,6.0,6.0,2.0,1.0,H,2.0,0.0,H,9.0,23.0,6.0,3.0,8.0,8.0,2.0,11.0,2.0,1.0,0.0,0.0,3.48,3.69,2.05
D1,2019-09-14,Dortmund,Leverkusen,1817.74,1773.42,6.0,12.0,7.0,11.0,4.0,0.0,H,1.0,0.0,H,11.0,22.0,9.0,12.0,9.0,11.0,3.0,3.0,0.0,3.0,0.0,0.0,1.82,4.01,4.04
D1,2019-09-14,FC Koln,MGladbach,1576.44,1697.68,3.0,4.0,4.0,7.0,0.0,1.0,A,0.0,1.0,A,14.0,15.0,7.0,4.0,22.0,17.0,4.0,7.0,2.0,2.0,0.0,0.0,2.57,3.53,2.66
D1,2019-09-14,Mainz,Hertha,1627.19,1625.79,0.0,6.0,1.0,4.0,2.0,1.0,H,1.0,0.0,H,14.0,16.0,5.0,8.0,16.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,2.38,3.44,2.98
D1,2019-09-14,Union Berlin,Werder Bremen,1558.18,1699.92,4.0,8.0,3.0,9.0,1.0,2.0,A,1.0,1.0,D,12.0,16.0,5.0,7.0,23.0,10.0,7.0,4.0,3.0,4.0,1.0,1.0,2.79,3.5,2.48
D1,2019-09-14,RB Leipzig,Bayern Munich,1809.72,1950.15,9.0,10.0,7.0,11.0,1.0,1.0,D,1.0,1.0,D,12.0,14.0,6.0,7.0,11.0,4.0,3.0,6.0,4.0,2.0,0.0,0.0,3.78,4.04,1.87
