Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
I1,2017-02-10,Napoli,Genoa,1803.61,1590.17,7.0,13.0,2.0,2.0,2.0,0.0,H,0.0,0.0,D,20.0,6.0,8.0,3.0,7.0,11.0,12.0,4.0,1.0,2.0,0.0,0.0,1.29,5.75,10.0
I1,2017-02-11,Fiorentina,Udinese,1702.33,1566.49,4.0,10.0,4.0,4.0,3.0,0.0,H,1.0,0.0,H,14.0,9.0,6.0,4.0,13.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,1.67,3.8,5.25
I1,2017-02-12,Cagliari,Juventus,1542.97,1915.11,1.0,4.0,9.0,12.0,0.0,2.0,A,0.0,1.0,A,14.0,13.0,3.0,3.0,20.0,14.0,6.0,1.0,2.0,5.0,1.0,0.0,10.0,5.0,1.33
I1,2017-02-12,Crotone,Roma,1462.26,1788.47,3.0,4.0,6.0,12.0,0.0,2.0,A,0.0,1.0,A,13.0,15.0,4.0,3.0,15.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,8.5,5.0,1.36
I1,2017-02-12,Inter,Empoli,1699.76,1537.53,6.0,12.0,4.0,8.0,2.0,0.0,H,1.0,0.0,H,19.0,6.0,8.0,3.0,21.0,12.0,9.0,2.0,1.0,2.0,0.0,0.0,1.33,5.0,10.0
I1,2017-02-12,Palermo,Atalanta,1487.97,1652.37,4.0,4.0,7.0,10.0,1.0,3.0,A,1.0,2.0,A,13.0,21.0,5.0,5.0,15.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0,5.0,3.6,1.75
I1,2017-02-12,Sampdoria,Bologna,1573.5,1565.83,6.0,7.0,1.0,7.0,3.0,1.0,H,0.0,1.0,A,18.0,10.0,5.0,2.0,12.0,14.0,11.0,4.0,2.0,4.0,0.0,0.0,1.91,3.5,4.2
I1,2017-02-12,Sassuolo,Chievo,1606.58,1585.82,6.0,10.0,4.0,4.0,1.0,3.0,A,1.0,1.0,D,13.0,19.0,5.0,7.0,16.0,7.0,6.0,3.0,0.0,3.0,1.0,0.0,1.91,3.4,4.33
I1,2017-02-12,Torino,Pescara,1627.57,1436.31,2.0,4.0,0.0,0.0,5.0,3.0,H,3.0,0.0,H,19.0,8.0,9.0,5.0,20.0,12.0,7.0,5.0,1.0,3.0,0.0,0.0,1.36,5.0,8.5
I1,2017-02-13,Lazio,Milan,1688.54,1680.66,3.0,9.0,3.0,4.0,1.0,1.0,D,1.0,0.0,H,23.0,9.0,10.0,4.0,14.0,14.0,5.0,8.0,2.0,2.0,0.0,0.0,1.7,3.8,5.0
I1,2017-02-17,Juventus,Palermo,1922.05,1484.85,9.0,15.0,4.0,4.0,4.0,1.0,H,2.0,0.0,H,14.0,8.0,7.0,3.0,12.0,12.0,8.0,3.0,1.0,1.0,0.0,0.0,1.14,8.0,21.0
I1,2017-02-18,Atalanta,Crotone,1665.82,1451.37,7.0,10.0,0.0,4.0,1.0,0.0,H,0.0,0.0,D,14.0,5.0,3.0,2.0,15.0,18.0,4.0,3.0,2.0,5.0,0.0,0.0,1.25,5.5,15.0
