Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
T1,2017-04-30,Buyuksehyr,Besiktas,1612.12,1714.46,4.0,8.0,9.0,11.0,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,,3.4,3.5,2.05
T1,2017-04-30,Fenerbahce,Rizespor,1643.74,1384.53,9.0,12.0,4.0,4.0,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,1.36,4.75,8.5
T1,2017-04-30,Kasimpasa,Akhisar Belediyespor,1496.43,1437.65,2.0,8.0,6.0,6.0,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,1.91,3.5,4.0
T1,2017-05-01,Bursaspor,Galatasaray,1439.98,1563.83,3.0,4.0,3.0,6.0,0.0,5.0,A,0.0,2.0,A,,,,,,,,,,,,,3.75,3.4,2.0
T1,2017-05-01,Osmanlispor,Konyaspor,,1506.37,6.0,7.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,1.65,3.8,5.25
T1,2017-05-05,Antalyaspor,Buyuksehyr,1500.02,1622.14,4.0,8.0,7.0,8.0,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,3.3,3.5,2.1
T1,2017-05-06,Galatasaray,Kasimpasa,1563.83,1481.94,3.0,6.0,2.0,5.0,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,1.44,4.33,7.0
T1,2017-05-06,Genclerbirligi,Adanaspor,1497.61,1330.17,7.0,8.0,0.0,3.0,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,1.5,4.33,6.0
T1,2017-05-06,Konyaspor,Alanyaspor,1506.37,1422.97,2.0,8.0,3.0,9.0,2.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,2.0,3.3,3.75
T1,2017-05-06,Trabzonspor,Kayserispor,1515.79,1418.87,4.0,10.0,3.0,3.0,2.0,3.0,A,2.0,2.0,D,,,,,,,,,,,,,1.62,3.75,5.5
T1,2017-05-07,Besiktas,Fenerbahce,1707.26,1654.72,6.0,10.0,9.0,12.0,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,1.8,3.6,4.33
T1,2017-05-07,Rizespor,Bursaspor,1388.48,1439.98,4.0,4.0,3.0,3.0,6.0,0.0,H,4.0,0.0,H,,,,,,,,,,,,,1.8,3.6,4.33
T1,2017-05-08,Akhisar Belediyespor,Gaziantepspor,1468.14,1380.93,6.0,9.0,4.0,7.0,6.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,2.0,3.4,3.75
T1,2017-05-08,Karabukspor,Osmanlispor,1420.21,,2.0,3.0,7.0,7.0,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,2.63,3.4,2.55
